Id,Id2,Geography,Total
8600000US95138,95138,ZCTA5 95138,18889
8600000US95139,95139,ZCTA5 95139,6748
8600000US95140,95140,ZCTA5 95140,191
8600000US95148,95148,ZCTA5 95148,45528
8600000US95202,95202,ZCTA5 95202,6521
8600000US95203,95203,ZCTA5 95203,15696
8600000US95204,95204,ZCTA5 95204,27786
8600000US95205,95205,ZCTA5 95205,38069
8600000US95206,95206,ZCTA5 95206,65004
8600000US95207,95207,ZCTA5 95207,47965
8600000US95209,95209,ZCTA5 95209,39488
8600000US95210,95210,ZCTA5 95210,39009
8600000US95211,95211,ZCTA5 95211,1545
8600000US95212,95212,ZCTA5 95212,25239
8600000US95215,95215,ZCTA5 95215,23224
8600000US95219,95219,ZCTA5 95219,27884
8600000US95220,95220,ZCTA5 95220,7273
8600000US95222,95222,ZCTA5 95222,5292
8600000US95223,95223,ZCTA5 95223,4612
8600000US95224,95224,ZCTA5 95224,429
8600000US95225,95225,ZCTA5 95225,672
8600000US95226,95226,ZCTA5 95226,84
8600000US95227,95227,ZCTA5 95227,941
8600000US95228,95228,ZCTA5 95228,3976
8600000US95230,95230,ZCTA5 95230,718
8600000US95231,95231,ZCTA5 95231,4374
8600000US95232,95232,ZCTA5 95232,304
8600000US95233,95233,ZCTA5 95233,436
8600000US95234,95234,ZCTA5 95234,70
8600000US95236,95236,ZCTA5 95236,4223
8600000US95237,95237,ZCTA5 95237,3167
8600000US95240,95240,ZCTA5 95240,47172
8600000US95242,95242,ZCTA5 95242,25393
8600000US95245,95245,ZCTA5 95245,2277
8600000US95246,95246,ZCTA5 95246,1615
8600000US95247,95247,ZCTA5 95247,4368
8600000US95248,95248,ZCTA5 95248,301
8600000US95249,95249,ZCTA5 95249,4042
8600000US95250,95250,ZCTA5 95250,78
8600000US95251,95251,ZCTA5 95251,767
8600000US95252,95252,ZCTA5 95252,13460
8600000US95254,95254,ZCTA5 95254,480
8600000US95255,95255,ZCTA5 95255,2042
8600000US95257,95257,ZCTA5 95257,413
8600000US95258,95258,ZCTA5 95258,4018
8600000US95301,95301,ZCTA5 95301,37073
8600000US95303,95303,ZCTA5 95303,912
8600000US95304,95304,ZCTA5 95304,15706
8600000US95305,95305,ZCTA5 95305,245
8600000US95306,95306,ZCTA5 95306,970
8600000US95307,95307,ZCTA5 95307,42753
8600000US95310,95310,ZCTA5 95310,1882
8600000US95311,95311,ZCTA5 95311,2197
8600000US95312,95312,ZCTA5 95312,268
8600000US95313,95313,ZCTA5 95313,1386
8600000US95314,95314,ZCTA5 95314,0
8600000US95315,95315,ZCTA5 95315,13018
8600000US95316,95316,ZCTA5 95316,6573
8600000US95317,95317,ZCTA5 95317,817
8600000US95318,95318,ZCTA5 95318,541
8600000US95319,95319,ZCTA5 95319,1749
8600000US95320,95320,ZCTA5 95320,12819
8600000US95321,95321,ZCTA5 95321,3736
8600000US95322,95322,ZCTA5 95322,8942
8600000US95323,95323,ZCTA5 95323,1260
8600000US95324,95324,ZCTA5 95324,7324
8600000US95325,95325,ZCTA5 95325,81
8600000US95326,95326,ZCTA5 95326,9581
8600000US95327,95327,ZCTA5 95327,9806
8600000US95328,95328,ZCTA5 95328,3993
8600000US95329,95329,ZCTA5 95329,2460
8600000US95330,95330,ZCTA5 95330,17853
8600000US95333,95333,ZCTA5 95333,2942
8600000US95334,95334,ZCTA5 95334,15457
8600000US95335,95335,ZCTA5 95335,541
8600000US95336,95336,ZCTA5 95336,42675
8600000US95337,95337,ZCTA5 95337,31557
8600000US95338,95338,ZCTA5 95338,11062
8600000US95340,95340,ZCTA5 95340,33931
8600000US95341,95341,ZCTA5 95341,32967
8600000US95345,95345,ZCTA5 95345,708
8600000US95346,95346,ZCTA5 95346,1272
8600000US95348,95348,ZCTA5 95348,30805
8600000US95350,95350,ZCTA5 95350,51046
8600000US95351,95351,ZCTA5 95351,46458
8600000US95354,95354,ZCTA5 95354,25394
8600000US95355,95355,ZCTA5 95355,58311
8600000US95356,95356,ZCTA5 95356,30918
8600000US95357,95357,ZCTA5 95357,11559
8600000US95358,95358,ZCTA5 95358,31668
8600000US95360,95360,ZCTA5 95360,11712
8600000US95361,95361,ZCTA5 95361,31610
8600000US95363,95363,ZCTA5 95363,25237
8600000US95364,95364,ZCTA5 95364,53
8600000US95365,95365,ZCTA5 95365,4985
8600000US95366,95366,ZCTA5 95366,16575
8600000US95367,95367,ZCTA5 95367,23173
8600000US95368,95368,ZCTA5 95368,13614
8600000US95369,95369,ZCTA5 95369,1099
8600000US95370,95370,ZCTA5 95370,26803
8600000US95372,95372,ZCTA5 95372,1963
8600000US95374,95374,ZCTA5 95374,2030
8600000US95375,95375,ZCTA5 95375,106
8600000US95376,95376,ZCTA5 95376,49859
8600000US95377,95377,ZCTA5 95377,30902
8600000US95379,95379,ZCTA5 95379,3898
8600000US95380,95380,ZCTA5 95380,41201
8600000US95382,95382,ZCTA5 95382,36176
8600000US95383,95383,ZCTA5 95383,3937
8600000US95385,95385,ZCTA5 95385,429
8600000US95386,95386,ZCTA5 95386,9877
8600000US95387,95387,ZCTA5 95387,636
8600000US95388,95388,ZCTA5 95388,13074
8600000US95389,95389,ZCTA5 95389,1272
8600000US95391,95391,ZCTA5 95391,9959
8600000US95401,95401,ZCTA5 95401,36981
8600000US95403,95403,ZCTA5 95403,45164
8600000US95404,95404,ZCTA5 95404,39761
8600000US95405,95405,ZCTA5 95405,21399
8600000US95407,95407,ZCTA5 95407,39352
8600000US95409,95409,ZCTA5 95409,27187
8600000US95410,95410,ZCTA5 95410,950
8600000US95412,95412,ZCTA5 95412,401
8600000US95415,95415,ZCTA5 95415,1592
8600000US95417,95417,ZCTA5 95417,297
8600000US95420,95420,ZCTA5 95420,374
8600000US95421,95421,ZCTA5 95421,1592
8600000US95422,95422,ZCTA5 95422,15585
8600000US95423,95423,ZCTA5 95423,3747
8600000US95425,95425,ZCTA5 95425,10841
8600000US95426,95426,ZCTA5 95426,2147
8600000US95427,95427,ZCTA5 95427,459
8600000US95428,95428,ZCTA5 95428,2516
8600000US95429,95429,ZCTA5 95429,70
8600000US95430,95430,ZCTA5 95430,44
8600000US95431,95431,ZCTA5 95431,631
8600000US95432,95432,ZCTA5 95432,426
8600000US95435,95435,ZCTA5 95435,82
8600000US95436,95436,ZCTA5 95436,5418
8600000US95437,95437,ZCTA5 95437,14799
8600000US95439,95439,ZCTA5 95439,675
8600000US95441,95441,ZCTA5 95441,2014
8600000US95442,95442,ZCTA5 95442,3178
8600000US95443,95443,ZCTA5 95443,233
8600000US95444,95444,ZCTA5 95444,748
8600000US95445,95445,ZCTA5 95445,2093
8600000US95446,95446,ZCTA5 95446,4750
8600000US95448,95448,ZCTA5 95448,16852
8600000US95449,95449,ZCTA5 95449,1507
8600000US95450,95450,ZCTA5 95450,387
8600000US95451,95451,ZCTA5 95451,11213
8600000US95452,95452,ZCTA5 95452,1393
8600000US95453,95453,ZCTA5 95453,11256
8600000US95454,95454,ZCTA5 95454,2556
8600000US95456,95456,ZCTA5 95456,795
8600000US95457,95457,ZCTA5 95457,2893
8600000US95458,95458,ZCTA5 95458,3104
8600000US95459,95459,ZCTA5 95459,504
8600000US95460,95460,ZCTA5 95460,2285
8600000US95461,95461,ZCTA5 95461,3413
8600000US95462,95462,ZCTA5 95462,1417
8600000US95463,95463,ZCTA5 95463,169
8600000US95464,95464,ZCTA5 95464,2673
8600000US95465,95465,ZCTA5 95465,2083
8600000US95466,95466,ZCTA5 95466,946
8600000US95467,95467,ZCTA5 95467,5498
8600000US95468,95468,ZCTA5 95468,1258
8600000US95469,95469,ZCTA5 95469,1767
8600000US95470,95470,ZCTA5 95470,6032
8600000US95471,95471,ZCTA5 95471,522
8600000US95472,95472,ZCTA5 95472,28255
8600000US95476,95476,ZCTA5 95476,35394
8600000US95482,95482,ZCTA5 95482,31808
8600000US95485,95485,ZCTA5 95485,2557
8600000US95486,95486,ZCTA5 95486,62
8600000US95488,95488,ZCTA5 95488,280
8600000US95490,95490,ZCTA5 95490,13264
8600000US95492,95492,ZCTA5 95492,28532
8600000US95493,95493,ZCTA5 95493,198
8600000US95494,95494,ZCTA5 95494,139
8600000US95497,95497,ZCTA5 95497,1305
8600000US95501,95501,ZCTA5 95501,23976
8600000US95503,95503,ZCTA5 95503,24152
8600000US95511,95511,ZCTA5 95511,360
8600000US95514,95514,ZCTA5 95514,254
8600000US95519,95519,ZCTA5 95519,17432
8600000US95521,95521,ZCTA5 95521,20199
8600000US95524,95524,ZCTA5 95524,1787
8600000US95525,95525,ZCTA5 95525,1733
8600000US95526,95526,ZCTA5 95526,378
8600000US95527,95527,ZCTA5 95527,627
8600000US95528,95528,ZCTA5 95528,1139
8600000US95531,95531,ZCTA5 95531,24528
8600000US95536,95536,ZCTA5 95536,2849
8600000US95537,95537,ZCTA5 95537,276
8600000US95540,95540,ZCTA5 95540,13657
8600000US95542,95542,ZCTA5 95542,2533
8600000US95543,95543,ZCTA5 95543,765
8600000US95545,95545,ZCTA5 95545,153
8600000US95546,95546,ZCTA5 95546,3494
8600000US95547,95547,ZCTA5 95547,1222
8600000US95548,95548,ZCTA5 95548,1373
8600000US95549,95549,ZCTA5 95549,805
8600000US95550,95550,ZCTA5 95550,128
8600000US95551,95551,ZCTA5 95551,1739
8600000US95552,95552,ZCTA5 95552,697
8600000US95553,95553,ZCTA5 95553,1062
8600000US95554,95554,ZCTA5 95554,533
8600000US95555,95555,ZCTA5 95555,410
8600000US95556,95556,ZCTA5 95556,605
8600000US95558,95558,ZCTA5 95558,425
8600000US95559,95559,ZCTA5 95559,182
8600000US95560,95560,ZCTA5 95560,1648
8600000US95562,95562,ZCTA5 95562,3450
8600000US95563,95563,ZCTA5 95563,652
8600000US95564,95564,ZCTA5 95564,462
8600000US95565,95565,ZCTA5 95565,1071
8600000US95567,95567,ZCTA5 95567,1930
8600000US95568,95568,ZCTA5 95568,136
8600000US95569,95569,ZCTA5 95569,361
8600000US95570,95570,ZCTA5 95570,2579
8600000US95571,95571,ZCTA5 95571,271
8600000US95573,95573,ZCTA5 95573,1744
8600000US95585,95585,ZCTA5 95585,508
8600000US95587,95587,ZCTA5 95587,201
8600000US95589,95589,ZCTA5 95589,1612
8600000US95595,95595,ZCTA5 95595,262
8600000US95601,95601,ZCTA5 95601,198
8600000US95602,95602,ZCTA5 95602,17509
8600000US95603,95603,ZCTA5 95603,27844
8600000US95604,95604,ZCTA5 95604,75
8600000US95605,95605,ZCTA5 95605,14179
8600000US95606,95606,ZCTA5 95606,196
8600000US95607,95607,ZCTA5 95607,431
8600000US95608,95608,ZCTA5 95608,59418
8600000US95610,95610,ZCTA5 95610,44147
8600000US95612,95612,ZCTA5 95612,1239
8600000US95614,95614,ZCTA5 95614,3833
8600000US95615,95615,ZCTA5 95615,834
8600000US95616,95616,ZCTA5 95616,47032
8600000US95618,95618,ZCTA5 95618,27281
8600000US95619,95619,ZCTA5 95619,4842
8600000US95620,95620,ZCTA5 95620,20553
8600000US95621,95621,ZCTA5 95621,39819
8600000US95623,95623,ZCTA5 95623,3806
8600000US95624,95624,ZCTA5 95624,61989
8600000US95625,95625,ZCTA5 95625,155
8600000US95626,95626,ZCTA5 95626,5975
8600000US95627,95627,ZCTA5 95627,3513
8600000US95628,95628,ZCTA5 95628,40196
8600000US95629,95629,ZCTA5 95629,832
8600000US95630,95630,ZCTA5 95630,72180
8600000US95631,95631,ZCTA5 95631,6076
8600000US95632,95632,ZCTA5 95632,29269
8600000US95633,95633,ZCTA5 95633,3349
8600000US95634,95634,ZCTA5 95634,3232
8600000US95635,95635,ZCTA5 95635,1262
8600000US95636,95636,ZCTA5 95636,1101
8600000US95637,95637,ZCTA5 95637,370
8600000US95638,95638,ZCTA5 95638,2255
8600000US95639,95639,ZCTA5 95639,283
8600000US95640,95640,ZCTA5 95640,11353
8600000US95641,95641,ZCTA5 95641,1986
8600000US95642,95642,ZCTA5 95642,7164
8600000US95645,95645,ZCTA5 95645,2037
8600000US95646,95646,ZCTA5 95646,158
8600000US95648,95648,ZCTA5 95648,47354
8600000US95650,95650,ZCTA5 95650,12447
8600000US95651,95651,ZCTA5 95651,637
8600000US95652,95652,ZCTA5 95652,739
8600000US95653,95653,ZCTA5 95653,527
8600000US95655,95655,ZCTA5 95655,4314
8600000US95658,95658,ZCTA5 95658,6285
8600000US95659,95659,ZCTA5 95659,702
8600000US95660,95660,ZCTA5 95660,30714
8600000US95661,95661,ZCTA5 95661,29791
8600000US95662,95662,ZCTA5 95662,31558
8600000US95663,95663,ZCTA5 95663,2377
8600000US95664,95664,ZCTA5 95664,1380
8600000US95665,95665,ZCTA5 95665,4426
8600000US95666,95666,ZCTA5 95666,5336
8600000US95667,95667,ZCTA5 95667,36726
8600000US95668,95668,ZCTA5 95668,815
8600000US95669,95669,ZCTA5 95669,2443
8600000US95670,95670,ZCTA5 95670,52973
8600000US95672,95672,ZCTA5 95672,4773
8600000US95673,95673,ZCTA5 95673,15455
8600000US95674,95674,ZCTA5 95674,935
8600000US95675,95675,ZCTA5 95675,381
8600000US95677,95677,ZCTA5 95677,23333
8600000US95678,95678,ZCTA5 95678,41192
8600000US95679,95679,ZCTA5 95679,55
8600000US95680,95680,ZCTA5 95680,146
8600000US95681,95681,ZCTA5 95681,1226
8600000US95682,95682,ZCTA5 95682,29114
8600000US95683,95683,ZCTA5 95683,6180
8600000US95684,95684,ZCTA5 95684,3422
8600000US95685,95685,ZCTA5 95685,4680
8600000US95686,95686,ZCTA5 95686,1405
8600000US95687,95687,ZCTA5 95687,65096
8600000US95688,95688,ZCTA5 95688,34379
8600000US95689,95689,ZCTA5 95689,1244
8600000US95690,95690,ZCTA5 95690,2533
8600000US95691,95691,ZCTA5 95691,34737
8600000US95692,95692,ZCTA5 95692,4769
8600000US95693,95693,ZCTA5 95693,6758
8600000US95694,95694,ZCTA5 95694,9156
8600000US95695,95695,ZCTA5 95695,37946
8600000US95697,95697,ZCTA5 95697,425
8600000US95698,95698,ZCTA5 95698,236
8600000US95699,95699,ZCTA5 95699,154
8600000US95701,95701,ZCTA5 95701,983
8600000US95703,95703,ZCTA5 95703,897
8600000US95709,95709,ZCTA5 95709,4772
8600000US95713,95713,ZCTA5 95713,9495
8600000US95714,95714,ZCTA5 95714,382
8600000US95715,95715,ZCTA5 95715,115
8600000US95717,95717,ZCTA5 95717,231
8600000US95720,95720,ZCTA5 95720,157
8600000US95721,95721,ZCTA5 95721,37
8600000US95722,95722,ZCTA5 95722,4585
8600000US95724,95724,ZCTA5 95724,27
8600000US95726,95726,ZCTA5 95726,8842
8600000US95728,95728,ZCTA5 95728,386
8600000US95735,95735,ZCTA5 95735,68
8600000US95736,95736,ZCTA5 95736,240
8600000US95742,95742,ZCTA5 95742,7749
8600000US95746,95746,ZCTA5 95746,21460
8600000US95747,95747,ZCTA5 95747,51870
8600000US95757,95757,ZCTA5 95757,40222
8600000US95758,95758,ZCTA5 95758,60435
8600000US95762,95762,ZCTA5 95762,38797
8600000US95765,95765,ZCTA5 95765,33974
8600000US95776,95776,ZCTA5 95776,21902
8600000US95811,95811,ZCTA5 95811,7595
8600000US95814,95814,ZCTA5 95814,9922
8600000US95815,95815,ZCTA5 95815,24680
8600000US95816,95816,ZCTA5 95816,15579
8600000US95817,95817,ZCTA5 95817,13534
8600000US95818,95818,ZCTA5 95818,19811
8600000US95819,95819,ZCTA5 95819,17141
8600000US95820,95820,ZCTA5 95820,34480
8600000US95821,95821,ZCTA5 95821,33550
8600000US95822,95822,ZCTA5 95822,42347
8600000US95823,95823,ZCTA5 95823,73985
8600000US95824,95824,ZCTA5 95824,30221
8600000US95825,95825,ZCTA5 95825,31084
8600000US95826,95826,ZCTA5 95826,36628
8600000US95827,95827,ZCTA5 95827,20269
8600000US95828,95828,ZCTA5 95828,57862
8600000US95829,95829,ZCTA5 95829,24755
8600000US95830,95830,ZCTA5 95830,934
8600000US95831,95831,ZCTA5 95831,41321
8600000US95832,95832,ZCTA5 95832,11924
8600000US95833,95833,ZCTA5 95833,37293
8600000US95834,95834,ZCTA5 95834,25899
8600000US95835,95835,ZCTA5 95835,35936
8600000US95837,95837,ZCTA5 95837,315
8600000US95838,95838,ZCTA5 95838,36764
8600000US95841,95841,ZCTA5 95841,19448
8600000US95842,95842,ZCTA5 95842,31806
8600000US95843,95843,ZCTA5 95843,45048
8600000US95864,95864,ZCTA5 95864,22447
8600000US95901,95901,ZCTA5 95901,31314
8600000US95903,95903,ZCTA5 95903,1732
8600000US95910,95910,ZCTA5 95910,86
8600000US95912,95912,ZCTA5 95912,4685
8600000US95914,95914,ZCTA5 95914,578
8600000US95915,95915,ZCTA5 95915,44
8600000US95916,95916,ZCTA5 95916,1441
8600000US95917,95917,ZCTA5 95917,3155
8600000US95918,95918,ZCTA5 95918,2339
8600000US95919,95919,ZCTA5 95919,1378
8600000US95920,95920,ZCTA5 95920,274
8600000US95922,95922,ZCTA5 95922,687
8600000US95923,95923,ZCTA5 95923,58
8600000US95925,95925,ZCTA5 95925,295
8600000US95926,95926,ZCTA5 95926,37725
8600000US95928,95928,ZCTA5 95928,36511
8600000US95930,95930,ZCTA5 95930,69
8600000US95932,95932,ZCTA5 95932,7718
8600000US95934,95934,ZCTA5 95934,274
8600000US95935,95935,ZCTA5 95935,631
8600000US95936,95936,ZCTA5 95936,352
8600000US95937,95937,ZCTA5 95937,1491
8600000US95938,95938,ZCTA5 95938,3787
8600000US95939,95939,ZCTA5 95939,604
8600000US95941,95941,ZCTA5 95941,563
8600000US95942,95942,ZCTA5 95942,1301
8600000US95943,95943,ZCTA5 95943,879
8600000US95944,95944,ZCTA5 95944,46
8600000US95945,95945,ZCTA5 95945,25199
8600000US95946,95946,ZCTA5 95946,9790
8600000US95947,95947,ZCTA5 95947,1899
8600000US95948,95948,ZCTA5 95948,10810
8600000US95949,95949,ZCTA5 95949,19741
8600000US95950,95950,ZCTA5 95950,569
8600000US95951,95951,ZCTA5 95951,2601
8600000US95953,95953,ZCTA5 95953,10718
8600000US95954,95954,ZCTA5 95954,12251
8600000US95955,95955,ZCTA5 95955,1517
8600000US95956,95956,ZCTA5 95956,401
8600000US95957,95957,ZCTA5 95957,761
8600000US95959,95959,ZCTA5 95959,17838
8600000US95960,95960,ZCTA5 95960,796
8600000US95961,95961,ZCTA5 95961,26510
8600000US95962,95962,ZCTA5 95962,1567
8600000US95963,95963,ZCTA5 95963,15493
8600000US95965,95965,ZCTA5 95965,20384
8600000US95966,95966,ZCTA5 95966,30643
8600000US95968,95968,ZCTA5 95968,1412
8600000US95969,95969,ZCTA5 95969,27549
8600000US95970,95970,ZCTA5 95970,530
8600000US95971,95971,ZCTA5 95971,5970
8600000US95973,95973,ZCTA5 95973,31957
8600000US95974,95974,ZCTA5 95974,8
8600000US95975,95975,ZCTA5 95975,1769
8600000US95977,95977,ZCTA5 95977,1678
8600000US95978,95978,ZCTA5 95978,143
8600000US95979,95979,ZCTA5 95979,597
8600000US95981,95981,ZCTA5 95981,97
8600000US95982,95982,ZCTA5 95982,3221
8600000US95983,95983,ZCTA5 95983,428
8600000US95984,95984,ZCTA5 95984,120
8600000US95986,95986,ZCTA5 95986,162
8600000US95987,95987,ZCTA5 95987,5992
8600000US95988,95988,ZCTA5 95988,8857
8600000US95991,95991,ZCTA5 95991,40593
8600000US95993,95993,ZCTA5 95993,36067
8600000US96001,96001,ZCTA5 96001,33865
8600000US96002,96002,ZCTA5 96002,33298
8600000US96003,96003,ZCTA5 96003,44461
8600000US96006,96006,ZCTA5 96006,557
8600000US96007,96007,ZCTA5 96007,22841
8600000US96008,96008,ZCTA5 96008,1231
8600000US96009,96009,ZCTA5 96009,569
8600000US96010,96010,ZCTA5 96010,239
8600000US96011,96011,ZCTA5 96011,218
8600000US96013,96013,ZCTA5 96013,4212
8600000US96014,96014,ZCTA5 96014,211
8600000US96015,96015,ZCTA5 96015,465
8600000US96016,96016,ZCTA5 96016,366
8600000US96017,96017,ZCTA5 96017,171
8600000US96019,96019,ZCTA5 96019,10082
8600000US96020,96020,ZCTA5 96020,2416
8600000US96021,96021,ZCTA5 96021,16097
8600000US96022,96022,ZCTA5 96022,15768
8600000US96023,96023,ZCTA5 96023,1240
8600000US96024,96024,ZCTA5 96024,1145
8600000US96025,96025,ZCTA5 96025,2310
8600000US96027,96027,ZCTA5 96027,2227
8600000US96028,96028,ZCTA5 96028,1464
8600000US96029,96029,ZCTA5 96029,124
8600000US96031,96031,ZCTA5 96031,158
8600000US96032,96032,ZCTA5 96032,2407
8600000US96033,96033,ZCTA5 96033,432
8600000US96034,96034,ZCTA5 96034,294
8600000US96035,96035,ZCTA5 96035,3324
8600000US96037,96037,ZCTA5 96037,308
8600000US96038,96038,ZCTA5 96038,589
8600000US96039,96039,ZCTA5 96039,1251
8600000US96040,96040,ZCTA5 96040,341
8600000US96041,96041,ZCTA5 96041,2747
8600000US96044,96044,ZCTA5 96044,1022
8600000US96046,96046,ZCTA5 96046,304
8600000US96047,96047,ZCTA5 96047,1004
8600000US96048,96048,ZCTA5 96048,736
8600000US96049,96049,ZCTA5 96049,95
8600000US96050,96050,ZCTA5 96050,414
8600000US96051,96051,ZCTA5 96051,1139
8600000US96052,96052,ZCTA5 96052,1460
8600000US96054,96054,ZCTA5 96054,366
8600000US96055,96055,ZCTA5 96055,3935
8600000US96056,96056,ZCTA5 96056,1642
8600000US96057,96057,ZCTA5 96057,1355
8600000US96058,96058,ZCTA5 96058,798
8600000US96059,96059,ZCTA5 96059,688
8600000US96061,96061,ZCTA5 96061,36
8600000US96062,96062,ZCTA5 96062,1105
8600000US96063,96063,ZCTA5 96063,125
8600000US96064,96064,ZCTA5 96064,4574
8600000US96065,96065,ZCTA5 96065,357
8600000US96067,96067,ZCTA5 96067,7165
8600000US96068,96068,ZCTA5 96068,183
8600000US96069,96069,ZCTA5 96069,982
8600000US96071,96071,ZCTA5 96071,125
8600000US96073,96073,ZCTA5 96073,4082
8600000US96074,96074,ZCTA5 96074,260
8600000US96075,96075,ZCTA5 96075,369
8600000US96076,96076,ZCTA5 96076,166
8600000US96080,96080,ZCTA5 96080,28764
8600000US96084,96084,ZCTA5 96084,625
8600000US96085,96085,ZCTA5 96085,85
8600000US96086,96086,ZCTA5 96086,338
8600000US96087,96087,ZCTA5 96087,600
8600000US96088,96088,ZCTA5 96088,4506
8600000US96090,96090,ZCTA5 96090,421
8600000US96091,96091,ZCTA5 96091,699
8600000US96092,96092,ZCTA5 96092,496
8600000US96093,96093,ZCTA5 96093,4133
8600000US96094,96094,ZCTA5 96094,6630
8600000US96096,96096,ZCTA5 96096,695
8600000US96097,96097,ZCTA5 96097,10031
8600000US96101,96101,ZCTA5 96101,5490
8600000US96103,96103,ZCTA5 96103,1725
8600000US96104,96104,ZCTA5 96104,748
8600000US96105,96105,ZCTA5 96105,527
8600000US96106,96106,ZCTA5 96106,479
8600000US96107,96107,ZCTA5 96107,1269
8600000US96108,96108,ZCTA5 96108,122
8600000US96109,96109,ZCTA5 96109,2197
8600000US96110,96110,ZCTA5 96110,166
8600000US96111,96111,ZCTA5 96111,160
8600000US96112,96112,ZCTA5 96112,214
8600000US96113,96113,ZCTA5 96113,1000
8600000US96114,96114,ZCTA5 96114,3220
8600000US96115,96115,ZCTA5 96115,145
8600000US96116,96116,ZCTA5 96116,233
8600000US96117,96117,ZCTA5 96117,405
8600000US96118,96118,ZCTA5 96118,1627
8600000US96119,96119,ZCTA5 96119,90
8600000US96120,96120,ZCTA5 96120,957
8600000US96121,96121,ZCTA5 96121,368
8600000US96122,96122,ZCTA5 96122,3883
8600000US96123,96123,ZCTA5 96123,48
8600000US96124,96124,ZCTA5 96124,326
8600000US96125,96125,ZCTA5 96125,258
8600000US96126,96126,ZCTA5 96126,215
8600000US96128,96128,ZCTA5 96128,752
8600000US96129,96129,ZCTA5 96129,261
8600000US96130,96130,ZCTA5 96130,23150
8600000US96132,96132,ZCTA5 96132,119
8600000US96133,96133,ZCTA5 96133,110
8600000US96134,96134,ZCTA5 96134,2512
8600000US96135,96135,ZCTA5 96135,128
8600000US96136,96136,ZCTA5 96136,104
8600000US96137,96137,ZCTA5 96137,3297
8600000US96140,96140,ZCTA5 96140,1170
8600000US96141,96141,ZCTA5 96141,744
8600000US96142,96142,ZCTA5 96142,1037
8600000US96143,96143,ZCTA5 96143,4414
8600000US96145,96145,ZCTA5 96145,3161
8600000US96146,96146,ZCTA5 96146,1366
8600000US96148,96148,ZCTA5 96148,788
8600000US96150,96150,ZCTA5 96150,29792
8600000US96155,96155,ZCTA5 96155,8
8600000US96161,96161,ZCTA5 96161,18451
8600000US97635,97635,ZCTA5 97635,289
